id,installed,latitude,locked,longitude,name,bikes_count,docks_count,nbEmptyDocks,temporary,terminal_name,install_date,removal_date
712,true,51.51854104,false,-0.034903714,"Mile End Stadium, Mile End",2,22,20,false,300056,2013-11-18,
742,true,51.51510818,false,-0.208565479,"Blenheim Crescent, Ladbroke Grove",2,22,20,false,300090,2013-11-28,
29,true,51.513735,false,-0.193487,"Hereford Road, Bayswater",0,22,21,false,1016,2010-07-07,
101,true,51.51155322,false,-0.0929401,"Queen Street 1, Bank",0,22,21,false,999,2010-07-14,
267,true,51.49206037,false,-0.132224622,"Regency Street, Westminster",0,22,21,false,1155,2010-07-21,
272,true,51.50144456,false,-0.110699309,"Baylis Road, Waterloo",1,22,21,false,1133,2010-07-21,
328,true,51.53114,false,-0.086016,"New North Road 2, Hoxton",1,22,21,false,2641,2010-07-26,
439,true,51.5338,false,-0.118677,"Killick Street, King's Cross",0,22,21,false,200053,2012-01-04,
463,true,51.534776,false,-0.071881,"Thurtle Road, Haggerston",0,22,21,false,200093,,
561,true,51.518369,false,-0.043371,"Rectory Square, Stepney",1,22,21,false,200037,2012-02-29,
595,true,51.493267,false,-0.21985,"Hammersmith Road, Hammersmith",0,22,21,false,200142,,
713,true,51.54100708,false,-0.14326094,"Hawley Crescent, Camden Town",1,22,21,false,200122,2013-11-18,
715,true,51.51563007,false,-0.049067243,"Aylward Street, Stepney",0,22,21,false,300049,2013-11-19,
16,true,51.52635795,false,-0.125979294,"Cartwright Gardens , Bloomsbury",0,22,22,false,1010,2010-07-05,
327,true,51.53095,false,-0.085603,"New North Road 1, Hoxton",0,22,22,false,1128,2010-07-26,
371,true,51.49775,false,-0.10988,"King Edward Walk, Waterloo",0,22,22,false,2639,2010-12-07,
488,true,51.506946,false,-0.058681,"Reardon Street, Wapping",0,22,22,false,22176,2012-01-22,
544,true,51.526153,false,-0.102208,"Percival Street, Finsbury",0,22,22,false,200051,,
623,true,51.46193072,false,-0.180791784,"Nantes Close, Wandsworth",0,22,22,false,200186,2013-10-07,
643,true,51.5190427,false,-0.204764421,"All Saints' Road, Portobello",0,22,22,false,300026,2013-10-17,
649,true,51.48180515,false,-0.18027465,"World's End Place, West Chelsea",0,22,22,false,300009,2013-10-21,
660,true,51.49087074,false,-0.206029743,"West Kensington Station, West Kensington",0,22,22,false,300020,2013-10-25,
341,true,51.50810309,false,-0.12602103,"Craven Street, Strand",20,23,2,false,1160,2010-07-27,
242,true,51.52200801,false,-0.151359288,"Beaumont Street, Marylebone",19,23,3,false,3482,2010-07-20,
709,true,51.46321128,false,-0.215550761,"Montserrat Road , Putney",14,23,8,false,200205,2013-11-15,
487,true,51.511811,false,-0.025626,"Canton Street, Poplar",0,23,18,false,22175,2012-01-30,
727,true,51.47569809,false,-0.20587627,"Chesilton Road, Fulham",3,23,20,false,300054,2013-11-22,
550,true,51.521564,false,-0.039264,"Harford Street, Mile End",2,23,21,false,200102,,
720,true,51.48724429,false,-0.205279052,"Star Road, West Kensington",1,23,21,false,300038,2013-11-21,
758,true,51.51787005,false,-0.201005397,"Westbourne Park Road, Portobello",0,23,21,false,300057,2014-01-08,
122,true,51.52111369,false,-0.078869751,"Norton Folgate, Liverpool Street",0,23,22,false,1068,2010-07-15,
227,true,51.52891573,false,-0.115480888,"Great Percy Street, Clerkenwell",0,23,22,false,3470,2010-07-20,
506,true,51.517475,false,-0.075855,"Bell Lane, Liverpool Street",0,23,22,false,200036,2012-01-30,
641,true,51.49824168,false,-0.117495865,"Archbishop's Park, Waterloo",0,23,22,false,300025,2013-10-16,
650,true,51.51687069,false,-0.213872396,"St. Mark's Road, North Kensington",0,23,22,false,300034,2013-10-22,
4,true,51.53005939,false,-0.120973687,"St. Chad's Street, King's Cross",0,23,23,false,1013,2010-07-04,
176,true,51.51791921,false,-0.188098863,"Gloucester Terrace, Bayswater",0,23,23,false,1173,2010-07-16,
287,true,51.52367314,false,-0.128377673,"Bedford Way, Bloomsbury",0,23,23,false,1156,2010-07-21,
435,true,51.488852,false,-0.105593,"Kennington Station, Kennington",0,23,23,false,22170,2011-12-08,
741,true,51.5129814,false,-0.219486603,"Freston Road, Avondale",0,23,23,false,300085,2013-11-28,
803,true,51.5054099403,false,-0.0983410884509,"Southwark Street, Bankside",0,23,23,false,300238,2016-06-01,
553,true,51.535678,false,-0.062546,"Regent's Row , Haggerston",23,24,0,false,200064,,
664,true,51.474376,false,-0.155442787,"Austin Road, Battersea Park",22,24,1,false,300013,2013-10-28,
535,true,51.537349,false,-0.147154,"Gloucester Avenue, Camden Town",21,24,2,false,200145,,
545,true,51.539957,false,-0.145246,"Arlington Road, Camden Town",21,24,3,false,200070,,
485,true,51.531127,false,-0.048017,"Old Ford Road, Bethnal Green",15,24,6,false,22173,2012-01-22,
329,true,51.53589283,false,-0.160854428,"Prince Albert Road, The Regent's Park",12,24,11,false,2636,2010-07-26,
827,true,51.479601,false,-0.11147178,"Cranmer Road, Stockwell",0,24,14,false,300247,2018-02-05,
69,true,51.5262363,false,-0.134407652,"Euston Road, Euston",8,24,15,false,983,2010-07-11,
226,true,51.50844614,false,-0.131961389,"Charles II Street, West End",9,24,15,false,3488,2010-07-20,
229,true,51.50654321,false,-0.123179697,"Whitehall Place, Strand",5,24,16,false,1151,2010-07-20,
307,true,51.50990837,false,-0.187842717,"Black Lion Gate, Kensington Gardens",7,24,16,false,1157,2010-07-22,
618,true,51.47625965,false,-0.193254007,"Eel Brook Common, Walham Green",6,24,16,false,300003,2013-09-30,
130,true,51.50950627,false,-0.075459482,"Tower Gardens , Tower",4,24,17,false,1071,2010-07-15,
183,true,51.482362,false,-0.13612398,"Riverlight North, Nine Elms",7,24,17,false,1165,2010-07-17,
338,true,51.51175646,false,-0.119643424,"Wellington Street , Strand",5,24,17,false,1202,2010-07-26,
755,true,51.48512191,false,-0.174971902,"The Vale, Chelsea",7,24,17,false,300058,2014-01-06,
145,true,51.50074359,false,-0.202759212,"Ilchester Place, Kensington",6,24,18,false,1115,2010-07-15,
363,true,51.5291212008901,false,-0.171185284853,"Lord's, St. John's Wood",5,24,19,false,2665,2010-11-16,
559,true,51.501391,false,-0.205991,"Abbotsbury Road, Holland Park",5,24,19,false,200111,,
615,true,51.4768851,false,-0.215895601,"Finlay Street, Fulham",4,24,19,false,200029,2013-09-27,
143,true,51.4968865,false,-0.161203828,"Pont Street, Knightsbridge",3,24,20,false,1114,2010-07-15,
223,true,51.49148474,false,-0.090220911,"Rodney Road , Walworth",3,24,20,false,3481,2010-07-20,
234,true,51.53450449,false,-0.106992706,"Liverpool Road (N1 Centre), Angel",2,24,20,false,1081,2010-07-20,
754,true,51.5129006,false,-0.214762686,"Grenfell Road, Avondale",3,24,20,false,300067,2014-01-06,
11,true,51.52395143,false,-0.122502346,"Brunswick Square, Bloomsbury",0,24,21,false,1022,2010-07-05,
376,true,51.49188409,false,-0.125674815,"Millbank Tower, Pimlico",1,24,21,false,2683,2011-01-10,
444,true,51.52568,false,-0.055312,"Bethnal Green Garden, Bethnal Green",3,24,21,false,200047,2012-01-07,
452,true,51.505697,false,-0.070542,"St. Katharine's Way, Tower",2,24,21,false,200049,2012-01-09,
616,true,51.48102131,false,-0.209973497,"Aintree Street, Fulham",3,24,21,false,200098,,
716,true,51.51542791,false,-0.02356501,"Stainsby Road , Poplar",1,24,21,false,300048,2013-11-19,
746,true,51.4795738,false,-0.17903854,"Lots Road, West Chelsea",2,24,21,false,300076,2013-12-02,
757,true,51.48795853,false,-0.187404506,"Harcourt Terrace, West Brompton",1,24,21,false,300069,2014-01-07,
782,true,51.483911,false,-0.19760944,"Halford Road, West Kensington",3,24,21,false,300210,2015-11-02,
807,true,51.5212,false,-0.20888818,"Bevington Road West, North Kensington",2,24,21,false,300236,2016-06-23,
199,true,51.51048489,false,-0.082989638,"Great Tower Street, Monument",0,24,22,false,1080,2010-07-18,
276,true,51.50930161,false,-0.084985356,"Lower Thames Street, Monument",0,24,22,false,1098,2010-07-21,
301,true,51.51475963,false,-0.148105415,"Marylebone Lane, Marylebone",0,24,22,false,1152,2010-07-22,
558,true,51.493978,false,-0.127554,"Page Street, Westminster",0,24,22,false,200048,2014-05-09,
626,true,51.48438657,false,-0.20481514,"Normand Park, West Kensington",1,24,22,false,300008,2013-10-16,
631,true,51.4795017,false,-0.141770709,"Battersea Park Road, Nine Elms",2,24,22,false,200183,2013-10-08,
662,true,51.48498496,false,-0.167919869,"Phene Street, Chelsea",1,24,22,false,200189,2013-10-27,
690,true,51.47047503,false,-0.152130083,"Stanley Grove, Battersea",2,24,22,false,200199,2013-11-08,
836,true,51.541596,false,-0.12544145,"York Way, Kings Cross",1,24,22,false,300235,,
30,true,51.52915444,false,-0.093421615,"Windsor Terrace, Hoxton",0,24,23,false,1029,2010-07-07,
62,true,51.4907579,false,-0.106323685,"Cotton Garden Estate, Kennington",0,24,23,false,990,2010-07-10,
311,true,51.51918144,false,-0.140485596,"Foley Street, Fitzrovia",1,24,23,false,3494,2010-07-23,
321,true,51.49785559,false,-0.081608045,"Bermondsey Street, Bermondsey",0,24,23,false,2637,2010-07-23,
399,true,51.52261762,false,-0.071653961,"Brick Lane Market, Shoreditch",0,24,23,false,2687,2011-03-08,
401,true,51.528187,false,-0.075375,"Columbia Road, Shoreditch",1,24,23,false,2701,2011-03-08,
441,true,51.495656,false,-0.114605,"Sail Street, Vauxhall",0,24,23,false,200039,2012-01-04,
468,true,51.521564,false,-0.022694,"Cantrell Road, Bow",0,24,23,false,200150,2012-01-12,
484,true,51.528828,false,-0.013258,"Bromley High Street, Bow",0,24,23,false,22172,2012-01-23,
501,true,51.522561,false,-0.054883,"Cephas Street, Bethnal Green",0,24,23,false,200073,2012-01-24,
523,true,51.51549,false,-0.013475,"Langdon Park, Poplar",0,24,23,false,200160,,
663,true,51.51323001,false,-0.211593602,"Clarendon Road, Avondale",0,24,23,false,200124,2013-10-27,
729,true,51.47893931,false,-0.208485293,"St. Peter's Terrace, Fulham",1,24,23,false,300043,2013-11-25,
747,true,51.48796408,false,-0.161765173,"Ormonde Gate, Chelsea",1,24,23,false,300089,2013-12-02,
799,true,51.4976984561,false,-0.137598896295,"Kings Gate House, Westminster",0,24,23,false,300202,2016-06-02,
820,true,51.492807,false,-0.091938,"Victory Place, Walworth",0,24,23,false,300239,2016-12-15,
41,true,51.520955,false,-0.083493552,"Pindar Street, Liverpool Street",0,24,24,false,1084,2010-07-08,
70,true,51.53136059,false,-0.117069978,"Calshot Street , King's Cross",0,24,24,false,1066,2010-07-11,
86,true,51.48947903,false,-0.115156562,"Sancroft Street, Vauxhall",0,24,24,false,3434,2010-07-13,
100,true,51.49043573,false,-0.122806861,"Albert Embankment, Vauxhall",0,24,24,false,1059,2010-07-14,
142,true,51.49372451,false,-0.198286569,"West Cromwell Road, Earl's Court",0,24,24,false,1001,2010-07-15,
323,true,51.523196,false,-0.083067,"Clifton Street, Shoreditch",0,24,24,false,3501,2010-07-23,
372,true,51.515208,false,-0.117863,"Sardinia Street, Holborn",0,24,24,false,2649,2010-12-07,
442,true,51.510101,false,-0.211358,"Walmer Road, Avondale",0,24,24,false,200035,2012-01-07,
453,true,51.508447,false,-0.055167,"Garnet Street, Shadwell",0,24,24,false,200045,2012-01-09,
515,true,51.500088,false,-0.211316,"Russell Gardens, Olympia",0,24,24,false,200080,,
613,true,51.50403821,false,-0.217400093,"Woodstock Grove, Shepherd's Bush",0,24,24,false,200214,2013-09-26,
691,true,51.47946386,false,-0.195777222,"Erin Close, Walham Green",0,24,24,false,200184,2013-11-18,
702,true,51.52868155,false,-0.065550321,"Durant Street, Bethnal Green",0,24,24,false,200213,2013-11-13,
725,true,51.491327,false,-0.096518684,"Walworth Square, Walworth",0,24,24,false,300050,2019-07-17,
751,true,51.51612862,false,-0.120909408,"Newton Street, Covent Garden",0,24,24,false,300074,2013-12-05,
773,true,51.511891,false,-0.107349,"Tallis Street, Temple",0,24,24,false,300096,2014-03-31,
368,true,51.50024195,false,-0.15934065,"Harriet Street, Knightsbridge",24,25,1,false,2681,2010-12-01,
700,true,51.47696496,false,-0.174347066,"Battersea Church Road, Battersea",8,25,15,false,200201,2013-11-13,
780,true,51.474665,false,-0.18316517,"Imperial Wharf Station, Sands End",9,25,16,false,300070,2015-08-13,
637,true,51.45787019,false,-0.174691623,"Spencer Park, Wandsworth Common",2,25,20,false,200191,2013-10-16,
88,true,51.51858757,false,-0.132053392,"Bayley Street , Bloomsbury",1,25,21,false,1006,2010-07-13,
117,true,51.49288067,false,-0.114934001,"Lollard Street, Vauxhall",4,25,21,false,998,2010-07-14,
703,true,51.51505991,false,-0.10534448,"St. Bride Street, Holborn",0,25,21,false,200094,2013-11-13,
48,true,51.51248445,false,-0.099141408,"Godliman Street, St. Paul's",1,25,23,false,971,2010-07-10,
84,true,51.51593725,false,-0.111778348,"Breams Buildings, Holborn",1,25,23,false,3449,2010-07-13,
243,true,51.49096258,false,-0.139625122,"Gloucester Street, Pimlico",0,25,23,false,1103,2010-07-20,
293,true,51.49815779,false,-0.209494128,"Kensington Olympia Station, Olympia",2,25,23,false,1214,2010-07-22,
464,true,51.51417,false,-0.052099,"St. Mary & St. Michael Church, Stepney",1,25,23,false,200082,2012-01-11,
480,true,51.5128711,false,-0.0389866,"Flamborough Street, Limehouse",0,25,23,false,200115,2012-01-19,
748,true,51.53727795,false,-0.079201849,"Hertford Road, De Beauvoir Town",0,25,23,false,300092,2013-12-04,
766,true,51.45752945,false,-0.192165613,"Ram Street, Wandsworth",2,25,23,false,200079,2014-02-20,
829,true,51.469217,false,-0.11268674,"Wynne Road, Stockwell",1,25,23,false,300230,2018-02-01,
187,true,51.49247977,false,-0.178433004,"Queen's Gate (South), South Kensington",0,25,24,false,1172,2010-07-17,
279,true,51.51862243,false,-0.176645823,"North Wharf Road, Paddington",1,25,24,false,1108,2010-07-21,
339,true,51.5333196,false,-0.1117812,"Risinghill Street, Angel",0,25,24,false,1127,2010-07-26,
651,true,51.48089844,false,-0.183853573,"Thorndike Close, West Chelsea",1,25,24,false,300030,2013-10-22,
697,true,51.53639219,false,-0.112721065,"Charlotte Terrace, Angel",0,25,24,false,200129,2013-11-12,
831,true,51.466232,false,-0.11317995,"St John's Crescent, Brixton",0,25,24,false,300215,2018-02-07,
835,true,51.516785,false,-0.10494775,"Farringdon Street, Holborn",0,25,24,false,300220,,
177,true,51.49616092,false,-0.140947636,"Ashley Place, Victoria",0,25,25,false,1122,2010-07-16,
653,true,51.47084722,false,-0.17070367,"Simpson Street, Clapham Junction",0,25,25,false,200196,2013-10-23,
838,true,51.518093,false,-0.0914017,"Fore Street Avenue, Guildhall",0,25,25,false,300222,2018-10-11,
834,true,51.477966,false,-0.14785703,"Gas Holders, Battersea Park",24,26,2,false,300216,2018-06-20,
64,true,51.50946212,false,-0.124749274,"William IV Street, Strand",4,26,20,false,1028,2010-07-10,
679,true,51.47453545,false,-0.170210533,"Orbel Street, Battersea",6,26,20,false,200114,2013-11-05,
45,true,51.522511,false,-0.162298,"Boston Place, Marylebone",5,26,21,false,1035,2010-07-09,
239,true,51.52443845,false,-0.138019439,"Warren Street Station, Euston",3,26,22,false,1090,2010-07-20,
105,true,51.51552971,false,-0.190240716,"Westbourne Grove, Bayswater",3,26,23,false,1041,2010-07-14,
668,true,51.49422354,false,-0.236769936,"Ravenscourt Park Station, Hammersmith",3,26,23,false,300037,2013-10-30,
737,true,51.47993289,false,-0.19411695,"Fulham Broadway, Walham Green",3,26,23,false,300086,2013-11-27,
628,true,51.46881971,false,-0.184318843,"William Morris Way, Sands End",1,26,24,false,200062,2013-10-10,
151,true,51.51213691,false,-0.201554966,"Chepstow Villas, Notting Hill",1,26,25,false,1120,2010-07-15,
326,true,51.53266186,false,-0.099981142,"Graham Street, Angel",0,26,25,false,1131,2010-07-23,
400,true,51.517703,false,-0.154106,"George Street, Marylebone",1,26,25,false,1225,2011-03-08,
606,true,51.504199,false,-0.210941,"Addison Road, Holland Park",1,26,25,false,200218,,
687,true,51.49760804,false,-0.21145598,"Maclise Road, Olympia",1,26,25,false,200216,2013-11-07,
761,true,51.48321729,false,-0.211860644,"Humbolt Road, Fulham",0,26,25,false,300068,2014-01-15,
817,true,51.4813354746,false,-0.138212295869,"Riverlight South, Nine Elms",1,26,25,false,300232,2016-06-03,
15,true,51.51772703,false,-0.127854211,"Great Russell Street, Bloomsbury",0,26,26,false,988,2010-07-05,
17,true,51.5216612,false,-0.109006325,"Hatton Wall, Holborn",0,26,26,false,1008,2010-07-06,
68,true,51.52059681,false,-0.116688468,"Theobald's Road , Holborn",0,26,26,false,975,2010-07-11,
77,true,51.52341837,false,-0.124121774,"Russell Square Station, Bloomsbury",0,26,26,false,978,2010-07-12,
96,true,51.53095071,false,-0.078505384,"Falkirk Street, Hoxton",0,26,26,false,1047,2010-07-14,
320,true,51.49357351,false,-0.139956043,"Queen Mother Sports Centre, Victoria",0,26,26,false,1148,2010-07-23,
322,true,51.526293,false,-0.073955,"Palissy Street, Shoreditch",0,26,26,false,3502,2010-07-23,
461,true,51.516,false,-0.038775,"Aston Street, Stepney",0,26,26,true,200013,2012-01-11,
548,true,51.498386,false,-0.107913,"Westminster Bridge Road, Elephant & Castle",0,26,26,false,200076,,
563,true,51.499286,false,-0.009152,"Preston's Road, Cubitt Town",0,26,26,false,200232,,
590,true,51.53256,false,-0.16862,"Greenberry Street, St.John's Wood",0,26,26,false,200236,,
686,true,51.48814438,false,-0.222456468,"Beryl Road, Hammersmith",0,26,26,false,200097,2013-11-07,
740,true,51.51092871,false,-0.214594781,"Sirdar Road, Avondale",0,26,26,false,300084,2013-11-28,
166,true,51.50185512,false,-0.159237081,"Seville Street, Knightsbridge",25,27,0,false,1177,2010-07-16,
818,true,51.501513,false,-0.12382322,"Westminster Pier, Westminster",21,27,0,false,300249,2019-07-24,
153,true,51.511933,false,-0.174411,"Bayswater Road, Hyde Park",23,27,1,false,1096,2010-07-15,
248,true,51.50645179,false,-0.170279555,"Triangle Car Park, Hyde Park",22,27,1,false,1088,2010-07-20,
821,true,51.4835074867,false,-0.147714557371,"Battersea Power Station, Battersea Park",23,27,1,false,300221,2017-02-17,
540,true,51.528302,false,-0.144466,"Albany Street, The Regent's Park",23,27,4,false,200134,,
366,true,51.5109192966489,false,-0.1511263847351,"Millennium Hotel, Mayfair",21,27,6,false,1230,2010-11-25,
534,true,51.531864,false,-0.066035,"Goldsmith's Row, Haggerston",17,27,9,false,200159,,
750,true,51.4710956,false,-0.157850096,"Culvert Road, Battersea",11,27,15,false,300080,2013-12-05,
446,true,51.528936,false,-0.055894,"York Hall, Bethnal Green",10,27,17,false,200042,2012-01-07,
90,true,51.53301907,false,-0.139174593,"Harrington Square 1, Camden Town",9,27,18,false,1038,2010-07-13,
278,true,51.5034938,false,-0.07962099,"Tooley Street, Bermondsey",2,27,20,false,1142,2010-07-21,
597,true,51.473471,false,-0.20782,"Fulham Park Road, Fulham",4,27,21,false,200229,,
783,true,51.5403115,false,-0.021630359,"Monier Road, Hackney Wick",4,27,21,false,300213,2015-11-26,
806,true,51.5372405623,false,-0.124807385707,"Handyside Street, King's Cross",5,27,22,false,300241,2016-09-01,
639,true,51.48357068,false,-0.202038682,"Coomer Place, West Kensington",3,27,23,false,200081,2013-10-15,
54,true,51.52174785,false,-0.094475072,"Golden Lane, Barbican",1,27,24,false,967,2010-07-10,
804,true,51.5346677396,false,-0.125078652873,"Good's Way, King's Cross",3,27,24,false,300243,2016-03-31,
163,true,51.4931848,false,-0.167894973,"Sloane Avenue, Knightsbridge",2,27,25,false,3461,2010-07-16,
556,true,51.502661,false,-0.021596,"Heron Quays DLR, Canary Wharf",0,27,25,false,200138,,
5,true,51.49313,false,-0.156876,"Sedding Street, Sloane Square",0,27,26,false,3420,2010-07-04,
50,true,51.52867339,false,-0.087459376,"East Road, Hoxton",1,27,26,false,1054,2010-07-10,
63,true,51.53089041,false,-0.089782579,"Murray Grove , Hoxton",0,27,26,false,989,2010-07-10,
220,true,51.49066456,false,-0.166485083,"Chelsea Green, Chelsea",1,27,26,false,1179,2010-07-19,
360,true,51.49675303,false,-0.138733562,"Howick Place, Westminster",1,27,26,false,2666,2010-11-05,
497,true,51.526149,false,-0.027396845,"Merchant Street, Bow",0,27,26,false,200242,2012-01-24,
526,true,51.503143,false,-0.008428,"Lancaster Drive, Blackwall",0,27,26,false,200143,,
552,true,51.511542,false,-0.056667,"Watney Street, Shadwell",0,27,26,false,200149,,
655,true,51.48294452,false,-0.219346128,"Crabtree Lane, Fulham",1,27,26,false,200221,2013-10-24,
677,true,51.46866929,false,-0.146544642,"Heath Road, Battersea",0,27,26,false,200023,2013-11-03,
798,true,51.5301998755,false,-0.122299440803,"Birkenhead Street, King's Cross",1,27,26,false,300212,2016-06-01,
830,true,51.469202,false,-0.11902256,"Sidney Road, Stockwell",0,27,26,false,300229,2018-02-07,
18,true,51.51477076,false,-0.12221963,"Drury Lane, Covent Garden",0,27,27,false,1007,2010-07-06,
197,true,51.50556905,false,-0.111606696,"Stamford Street, South Bank",0,27,27,false,962,2010-07-17,
295,true,51.50029631,false,-0.092762704,"Swan Street, The Borough",0,27,27,false,1216,2010-07-22,
437,true,51.488124,false,-0.120903,"Vauxhall Walk, Vauxhall",0,27,27,false,200056,2012-01-05,
588,true,51.52959,false,-0.0801,"Hoxton Street, Hoxton",0,27,27,false,200071,2012-03-05,
647,true,51.50035306,false,-0.217515071,"Richmond Way, Shepherd's Bush",0,27,27,false,200181,2013-10-21,
620,true,51.47518024,false,-0.167160736,"Surrey Lane, Battersea",27,28,0,false,300010,2013-10-01,
625,true,51.47761941,false,-0.149551631,"Queen's Circus, Battersea Park",27,28,0,false,200190,2013-10-08,
36,true,51.50173726,false,-0.184980612,"De Vere Gardens, Kensington",27,28,1,false,3446,2010-07-07,
111,true,51.5100172,false,-0.157275636,"Park Lane , Hyde Park",23,28,1,false,1037,2010-07-14,
680,true,51.47768469,false,-0.170329317,"Westbridge Road, Battersea",23,28,5,false,200210,2013-11-05,
302,true,51.466907,false,-0.216573,"Putney Pier, Wandsworth",13,28,11,false,3492,2010-07-22,
541,true,51.506613,false,-0.142844,"Green Park Station, Mayfair",14,28,13,false,200096,,
812,true,51.5487311915,false,-0.0226065549321,"Here East North, Queen Elizabeth Olympic Park",10,28,15,false,300217,2016-07-20,
20,true,51.527326,false,-0.13605286,"Drummond Street , Euston",11,28,17,false,993,2018-12-13,
150,true,51.49705603,false,-0.168917077,"Holy Trinity Brompton, Knightsbridge",6,28,22,false,1002,2010-07-15,
640,true,51.47286577,false,-0.148059277,"Silverthorne Road, Battersea",5,28,22,false,200179,2013-10-17,
714,true,51.47311696,false,-0.137235175,"Stewart's Road, Wandsworth Road",6,28,22,false,300055,2013-11-19,
670,true,51.46718562,false,-0.152248582,"Ashley Crescent, Battersea",5,28,23,false,200169,2013-10-31,
736,true,51.50659035,false,-0.216104479,"Queensdale Road, Shepherd's Bush",4,28,23,false,300088,2013-11-26,
632,true,51.47053858,false,-0.163041605,"Sheepcote Lane, Battersea",4,28,24,false,200176,2013-10-08,
683,true,51.46506424,false,-0.163750945,"Dorothy Road, Clapham Junction",2,28,24,false,200119,2013-11-06,
735,true,51.46489445,false,-0.17302926,"Grant Road East, Clapham Junction",2,28,25,false,200120,2013-11-25,
94,true,51.49506109,false,-0.085814489,"Bricklayers Arms, Borough",2,28,26,false,1070,2010-07-13,
445,true,51.52388,false,-0.065076,"Cheshire Street, Bethnal Green",2,28,26,false,200003,2012-01-07,
630,true,51.47073264,false,-0.126994068,"Clarence Walk, Stockwell",1,28,26,false,200194,2013-10-11,
42,true,51.53099181,false,-0.093903825,"Wenlock Road , Hoxton",0,28,27,false,979,2010-07-08,
67,true,51.51882555,false,-0.108028472,"Hatton Garden, Holborn",0,28,27,false,985,2010-07-11,
450,true,51.515975,false,-0.053177,"Jubilee Street, Stepney",0,28,27,false,200002,2012-01-09,
458,true,51.504749,false,-0.057544,"Wapping Lane, Wapping",0,28,27,false,200034,2012-01-11,
599,true,51.485743,false,-0.223616,"Manbre Road, Hammersmith",0,28,27,false,200235,,
638,true,51.46663393,false,-0.169821175,"Falcon Road, Clapham Junction",1,28,27,false,300014,2013-10-15,
665,true,51.46108367,false,-0.191722864,"Smugglers Way, Wandsworth",0,28,27,false,200113,2013-10-28,
688,true,51.46095151,false,-0.20066766,"Northfields, Wandsworth",1,28,27,false,200204,2013-11-08,
724,true,51.45799126,false,-0.184806157,"Alma Road, Wandsworth",1,28,27,false,300046,2013-11-22,
739,true,51.48176572,false,-0.185273723,"Hortensia Road, West Brompton",1,28,27,false,300091,2013-11-28,
793,true,51.528279,false,-0.11955857,"Cromer Street, Bloomsbury",0,28,27,false,300205,2016-03-31,
809,true,51.5162778834,false,-0.118272991635,"Lincoln's Inn Fields, Holborn",0,28,27,false,300240,2016-07-04,
826,true,51.496863,false,-0.1429434,"Allington Street, Victoria",0,28,27,false,300242,2017-07-20,
351,true,51.529423,false,-0.097122,"Macclesfield Rd, St Lukes",0,28,28,false,1226,2010-10-11,
465,true,51.53558,false,-0.08249,"Pitfield Street North,Hoxton",0,28,28,false,200152,2012-04-05,
629,true,51.45995384,false,-0.190184054,"Morie Street, Wandsworth",0,28,28,false,200187,2013-10-11,
636,true,51.46706414,false,-0.193502076,"South Park, Sands End",0,28,28,false,200180,2013-10-15,
779,true,51.514449,false,-0.077178979,"Houndsditch, Aldgate",0,28,28,false,200072,2015-06-26,
790,true,51.541793,false,-0.00481,"Stratford Station, Stratford",0,28,28,false,300234,2016-01-13,
816,true,51.5465327935,false,-0.0205975904647,"Here East South, Queen Elizabeth Olympic Park",0,28,28,false,300219,2017-03-09,
108,true,51.49812559,false,-0.132102166,"Abbey Orchard Street, Westminster",15,29,13,false,3429,2010-07-14,
728,true,51.46199911,false,-0.206240805,"Putney Bridge Road, East Putney",7,29,21,false,300044,2013-11-26,
457,true,51.542138,false,-0.145393,"Castlehaven Road, Camden Town",6,29,23,false,200016,2012-01-10,
141,true,51.51530805,false,-0.147203711,"Chapel Place, Marylebone",5,29,24,false,1003,2010-07-15,
424,true,51.490491,false,-0.149186,"Ebury Bridge, Pimlico",4,29,25,false,22159,2011-12-22,
476,true,51.489096,false,-0.009205,"Stebondale Street, Cubitt Town",0,29,26,false,200009,2012-01-19,
219,true,51.49016361,false,-0.19039362,"Bramham Gardens, Earl's Court",0,29,27,false,1183,2010-07-19,
268,true,51.49320445,false,-0.144132875,"Belgrave Road, Victoria",0,29,27,false,1087,2010-07-21,
505,true,51.520398,false,-0.026768,"Ackroyd Drive, Bow",0,29,27,false,200038,2012-01-30,
652,true,51.51148696,false,-0.218190203,"Evesham Street, Avondale",0,29,27,false,300022,2013-10-15,
245,true,51.4853572,false,-0.142207481,"Grosvenor Road, Pimlico",1,29,28,false,1140,2010-07-20,
605,true,51.520331,false,-0.163667,"Seymour Place, Marylebone",0,29,28,false,200198,,
622,true,51.50748124,false,-0.205535908,"Lansdowne Road, Ladbroke Grove",1,29,28,false,200172,2013-10-04,
656,true,51.46841875,false,-0.199135704,"Broomhouse Lane, Parsons Green",0,29,28,false,200040,2013-10-24,
745,true,51.47816972,false,-0.18243547,"Upcerne Road, West Chelsea",1,29,28,false,300075,2013-11-29,
801,true,51.5052241745,false,-0.0980318118664,"Lavington Street, Bankside",0,29,28,false,300208,2016-03-24,
51,true,51.52671796,false,-0.104298194,"Finsbury Library , Finsbury",0,29,29,false,986,2010-07-10,
571,true,51.506256,false,-0.218337,"Westfield Southern Terrace ,Shepherd's Bush",0,29,29,false,200061,2012-03-01,
743,true,51.46079243,false,-0.212607684,"Oxford Road, Putney",0,29,29,false,300078,2013-11-29,
